type,timestamp,price,btc_amount,pct_per_trade,cash_in,cash_out
sell,2025-02-26 12:45:00,87938.81,0.002130695611295441,0.05,,187.37083652954365
buy,2025-02-27 05:00:00,85543.4,0.00237243523477533,0.05,202.94617626247995,
sell,2025-02-27 16:15:00,84918.01,0.0021427825924694353,0.05,,181.96083361514542
buy,2025-02-28 13:45:00,81512.42,0.0024768852296387866,0.05,201.89690913011322,
sell,2025-03-01 11:30:00,84673.08,0.0021594877243279026,0.05,,182.85047684103446
buy,2025-03-01 18:45:00,85327.57,0.0023549784379850412,0.05,200.94458751565926,
sell,2025-03-02 11:30:00,86148.0,0.00216926226001076,0.05,,186.87760517540693
buy,2025-03-02 15:45:00,87427.99,0.002290356193693194,0.05,200.24123839864666,
sell,2025-03-03 04:15:00,92700.0,0.0021753169566948814,0.05,,201.6518818856155
buy,2025-03-03 13:45:00,93586.83,0.002140384181972988,0.05,200.3117705729951,
sell,2025-03-03 15:45:00,90035.37,0.002173570317958787,0.05,,195.698207798437
buy,2025-03-04 18:30:00,85821.79,0.002331355386950881,0.05,200.08109243426722,
sell,2025-03-05 05:45:00,87145.98,0.0021814595714083917,0.05,,190.10543218076427
buy,2025-03-05 09:15:00,88621.21,0.002252082875212289,0.05,199.58230942159207,
sell,2025-03-05 19:15:00,89754.71,0.0021849907365985867,0.05,,196.11320991609256
buy,2025-03-05 20:15:00,90018.11,0.002215208189177901,0.05,199.4088544463171,
sell,2025-03-06 11:15:00,91442.3,0.002186501609227552,0.05,,199.93873610146858
buy,2025-03-07 09:45:00,88933.7,0.0022425171619878032,0.05,199.43534852907467,
sell,2025-03-07 18:00:00,88251.08,0.002189302386865565,0.05,,193.20830008746393
buy,2025-03-08 09:15:00,86347.58,0.0023060750064679766,0.05,199.12399610699413,
sell,2025-03-08 10:00:00,85999.81,0.0021951410178456857,0.05,,188.7817104579356
buy,2025-03-08 15:00:00,86388.42,0.002298998891570667,0.05,198.60688182454123,
sell,2025-03-08 19:00:00,85962.38,0.0022003339115319346,0.05,,189.14593982999455
buy,2025-03-08 22:45:00,86350.0,0.0022945435405305604,0.05,198.13383472481388,
sell,2025-03-09 05:00:00,85984.57,0.002205044392981866,0.05,,189.59979396145678
buy,2025-03-10 05:30:00,82235.64,0.0024041538764293198,0.05,197.70713268664602,
sell,2025-03-10 14:30:00,79717.12,0.0022149998671542387,0.05,,176.57341020991848
buy,2025-03-11 05:00:00,80181.78,0.0024525577576702544,0.05,196.65044656280963,
sell,2025-03-11 17:15:00,80883.07,0.0022268777616800393,0.05,,180.11670987940994
buy,2025-03-11 18:45:00,83280.94,0.002351363465982008,0.05,195.82375972863966,
sell,2025-03-12 04:45:00,81811.05,0.0022331020468951373,0.05,,182.69242321364044
buy,2025-03-12 11:45:00,83004.45,0.002351285899766696,0.05,195.1671929028897,
sell,2025-03-12 17:30:00,82438.31,0.0022390112395387156,0.05,,184.5803026585769
buy,2025-03-12 21:00:00,83287.89,0.002336928554567465,0.05,194.63784839067404,
sell,2025-03-13 07:30:00,83266.09,0.0022439071052901527,0.05,,186.84137098072932
buy,2025-03-14 01:30:00,81819.18,0.0023741135577278675,0.05,194.24802452017678,
sell,2025-03-15 01:45:00,84353.85,0.0022504174279120385,0.05,,189.83137415147792
buy,2025-03-15 04:30:00,84550.53,0.0022948075192638275,0.05,194.02719200174184,
sell,2025-03-15 08:00:00,83778.03,0.0022526369324796284,0.05,,188.72148450838628
buy,2025-03-15 15:15:00,84298.46,0.0022985224952754065,0.05,193.76190662707407,
sell,2025-03-16 01:15:00,84184.45,0.0022549312106194173,0.05,,189.8301437538298
buy,2025-03-16 07:30:00,84343.25,0.0022949710674347013,0.05,193.56531848341186,
sell,2025-03-16 09:45:00,83897.02,0.0022569332034601815,0.05,,189.3499701093629
buy,2025-03-16 18:45:00,83701.75,0.002310041917459425,0.05,193.35455106470943,
sell,2025-03-16 22:30:00,82434.37,0.0022595886391601435,0.05,,186.26776592832374
buy,2025-03-17 04:30:00,83629.99,0.0023077870965653603,0.05,193.0002118078901,
sell,2025-03-17 14:00:00,82819.32,0.0022619985620304043,0.05,,187.33718274833592
buy,2025-03-17 17:45:00,84197.46,0.0022888702385429724,0.05,192.7170603549124,
sell,2025-03-18 02:15:00,83448.02,0.002263342145856033,0.05,,188.8714206542372
buy,2025-03-18 23:00:00,82584.38,0.002331249303680413,0.05,192.52477836987865,
sell,2025-03-20 06:15:00,85868.57,0.0022667375037472523,0.05,,194.6415080121462
buy,2025-03-21 03:15:00,84434.78,0.002281413119711948,0.05,192.63061485199202,
sell,2025-03-21 07:45:00,83937.98,0.0022674712845454875,0.05,,190.32695933275343
buy,2025-03-21 20:30:00,84144.44,0.0022879162553821747,0.05,192.5154320760301,
sell,2025-03-22 14:15:00,84120.42,0.002268493533087322,0.05,,190.82662877058942
buy,2025-03-23 04:45:00,84100.0,0.002288121187999501,0.05,192.43099191075805,
sell,2025-03-24 23:30:00,87271.74,0.002269474915832931,0.05,,198.06102479109344
buy,2025-03-25 11:45:00,87370.43,0.002205694690466498,0.05,192.71249355477482,
sell,2025-03-26 00:15:00,87597.8,0.0022662859045646092,0.05,,198.52165941086974
buy,2025-03-26 08:30:00,88047.37,0.0021920353992127143,0.05,193.00295184757954,
sell,2025-03-26 15:00:00,86858.66,0.0022625733792970143,0.05,,196.5240918774104
buy,2025-03-27 00:15:00,87120.37,0.0022173804914863322,0.05,193.1790088490711,
sell,2025-03-27 11:30:00,86904.37,0.00226031373490648,0.05,,196.43114113439466
buy,2025-03-27 19:15:00,87364.0,0.0022130581871633312,0.05,193.34161546333726,
sell,2025-03-28 03:15:00,86800.0,0.0022579509575193224,0.05,,195.99014311267717
buy,2025-03-29 01:00:00,84490.82,0.0022898824019675066,0.05,193.47404184580427,
sell,2025-03-29 06:00:00,83786.68,0.0022595475297417316,0.05,,189.31998581926092
buy,2025-03-29 23:00:00,82458.62,0.0023437978836473024,0.05,193.26633904447712,
sell,2025-03-30 13:45:00,82678.42,0.0022637600474370106,0.05,,187.16410398121707
buy,2025-03-31 09:45:00,81455.58,0.002368913551303841,0.05,192.96122729131412,
sell,2025-03-31 10:00:00,81475.99,0.002269017722630352,0.05,,184.87046527885335
buy,2025-03-31 12:30:00,82491.32,0.00233426606812318,0.05,192.55668919069106,
sell,2025-03-31 22:30:00,82333.01,0.0022722801399049936,0.05,,187.08366348159922
buy,2025-04-01 04:30:00,83168.09,0.0023119809280847557,0.05,192.28303790523648,
sell,2025-04-02 03:00:00,84839.99,0.0022742651793139818,0.05,,192.94863507034643
buy,2025-04-02 11:45:00,84566.91,0.0022741320188179033,0.05,192.31631776349195,
sell,2025-04-02 22:30:00,82737.63,0.0022742585212891775,0.05,,188.1667600587711
buy,2025-04-03 09:15:00,83632.31,0.0022970648530245778,0.05,192.10883987825594,
sell,2025-04-03 12:15:00,82566.26,0.0022753988378759475,0.05,,187.87117205176332
buy,2025-04-03 22:45:00,82743.46,0.0023191797452865913,0.05,191.8969564869313,
sell,2025-04-04 13:30:00,82329.99,0.00227758788324648,0.05,,187.51378765180388
buy,2025-04-04 18:30:00,83907.25,0.0022844009074922,0.05,191.6777980451749,
sell,2025-04-05 03:45:00,83624.01,0.0022779285344587657,0.05,,190.48951854486515
buy,2025-04-05 22:45:00,83188.41,0.0023034264517155624,0.05,191.61838407015944,
sell,2025-04-06 08:15:00,82781.31,0.0022792034303216057,0.05,,188.67544571851624
buy,2025-04-07 14:00:00,79564.86,0.0024064799102590925,0.05,191.47123715257726,
sell,2025-04-08 08:45:00,79154.02,0.00228556725431848,0.05,,180.91183615967006
buy,2025-04-09 07:30:00,77913.99,0.0024506929641638416,0.05,190.9432671029319,
sell,2025-04-09 15:45:00,77258.0,0.002293823539810748,0.05,,177.21621903869877
buy,2025-04-09 16:00:00,77760.99,0.0024466884320752634,0.05,190.25691469972026,
sell,2025-04-10 04:45:00,82019.26,0.0023014667844239744,0.05,,188.7646025730339
buy,2025-04-11 02:30:00,80438.55,0.0023643178437874122,0.05,190.18229909338595,
sell,2025-04-12 03:00:00,82943.99,0.0023046093373921463,0.05,,191.15349383456083
buy,2025-04-12 08:15:00,83583.48,0.0022759384848590257,0.05,190.23085883044467,
sell,2025-04-13 05:30:00,84745.87,0.00230317579476549,0.05,,195.1846364903429
buy,2025-04-14 02:45:00,85140.7,0.002237220832262826,0.05,190.4785477134396,
sell,2025-04-14 17:45:00,84859.73,0.0022998780466403574,0.05,,195.16703007082813
buy,2025-04-14 19:00:00,85067.04,0.0022419138109344003,0.05,190.71297183130903,
sell,2025-04-14 19:15:00,84980.0,0.0022969798348550594,0.05,,195.19734636598295
buy,2025-04-14 21:00:00,84934.0,0.0022480654456170997,0.05,190.93719055804274,
sell,2025-04-14 23:45:00,84591.58,0.0022945341153931616,0.05,,194.09826618500986
buy,2025-04-15 02:45:00,85232.83,0.002242038007413236,0.05,191.0952443393911,
sell,2025-04-15 15:00:00,85252.0,0.0022919093099941653,0.05,,195.3898524956226
buy,2025-04-16 10:45:00,83937.02,0.0022792085631250987,0.05,191.30997474720266,
sell,2025-04-16 22:15:00,84365.98,0.002291274272650712,0.05,,193.30559946096452
buy,2025-04-17 07:15:00,84934.3,0.0022536213989270614,0.05,191.40975598289072,
sell,2025-04-18 03:15:00,84755.11,0.0022893916289645298,0.05,,194.0376393459679
buy,2025-04-18 21:15:00,84518.3,0.0022662683720690614,0.05,191.54115015104458,
sell,2025-04-18 23:30:00,84491.56,0.0022882354661197565,0.05,,193.33658417978538
buy,2025-04-19 03:00:00,84863.93,0.0022580962471627423,0.05,191.63092185248163,
sell,2025-04-19 18:45:00,85144.64,0.0022867285051719056,0.05,,194.70267535060003
buy,2025-04-20 01:45:00,85320.15,0.002247821991960722,0.05,191.78450952738757,
sell,2025-04-20 06:00:00,85124.18,0.0022847831795113466,0.05,,194.49029463369618
buy,2025-04-20 18:45:00,84577.78,0.002269151528719517,0.05,191.919798782703,
sell,2025-04-21 13:00:00,86922.92,0.002284001596971755,0.05,,198.5320880934481
buy,2025-04-21 15:15:00,88225.63,0.0021790766838189796,0.05,192.25041324824028,
sell,2025-04-21 19:45:00,87415.1,0.002278755351314116,0.05,,199.1976269106586
buy,2025-04-22 01:30:00,88466.38,0.0021770730748942274,0.05,192.5977739313612,
sell,2025-04-23 14:45:00,92940.06,0.0022736712374931216,0.05,,211.31514123288497
buy,2025-04-23 20:30:00,93688.74,0.002065708667833908,0.05,193.53364229643736,
sell,2025-04-24 03:15:00,93283.15,0.002263273109010161,0.05,,211.12524491876118
buy,2025-04-24 14:30:00,93138.59,0.0020873541507076022,0.05,194.41322242755356,
sell,2025-04-25 05:30:00,93269.88,0.002254477161095033,0.05,,210.27481427807442
buy,2025-04-25 09:30:00,93698.78,0.0020833387800788827,0.05,195.2063020200796,
sell,2025-04-25 23:45:00,94638.68,0.0022459202420442256,0.05,,212.550927092346
buy,2025-04-26 19:45:00,94307.5,0.002079087381954701,0.05,196.07353327369293,
sell,2025-04-27 05:15:00,93794.12,0.0022375785990397497,0.05,,209.87171562776615
buy,2025-04-27 19:00:00,94257.57,0.002087508116232962,0.05,196.76344239139658,
sell,2025-04-28 00:45:00,93419.9,0.0022300750748994102,0.05,,208.3333904895954
buy,2025-04-28 06:45:00,94583.99,0.0020864201203217004,0.05,197.34193979630652,
sell,2025-04-28 16:30:00,94018.33,0.002222892327170525,0.05,,208.99262437038638
buy,2025-04-28 23:00:00,94986.57,0.0020837100868576525,0.05,197.9244740250105,
sell,2025-04-29 06:15:00,94631.35,0.002215933215154881,0.05,,209.69675165994687
buy,2025-04-29 10:15:00,94942.53,0.0020908763217786313,0.05,198.51308790675733,
sell,2025-04-29 22:30:00,94088.3,0.002209680370486069,0.05,,207.90506960240438
buy,2025-04-30 05:45:00,94894.0,0.0020968942924899326,0.05,198.98268699153968,
sell,2025-04-30 13:45:00,93032.58,0.0022040410665862616,0.05,,205.04762685047172
buy,2025-04-30 22:15:00,94360.0,0.002111974713697396,0.05,199.2859339844863,
sell,2025-05-01 23:00:00,96303.11,0.002199437748941818,0.05,,211.8126954744963
buy,2025-05-02 03:30:00,97188.0,0.002056964564133296,0.05,199.9122720589868,
sell,2025-05-02 08:45:00,96636.2,0.0021923140897013925,0.05,,211.8569028352017
buy,2025-05-02 13:30:00,96933.97,0.0020685163683876514,0.05,200.50950359779753,
sell,2025-05-02 22:00:00,96637.81,0.0021861242036357053,0.05,,211.2622554273486
buy,2025-05-03 16:45:00,96215.41,0.0020895524031885855,0.05,201.04714118927507,
sell,2025-05-04 00:00:00,95960.62,0.0021812956136133496,0.05,,209.31847948561744
buy,2025-05-04 21:00:00,95630.0,0.002106668494239174,0.05,201.4607081040922,
sell,2025-05-04 23:00:00,94792.61,0.002177564257644641,0.05,,206.416999424848
buy,2025-05-05 09:30:00,94600.0,0.0021322253982043343,0.05,201.70852267013,
sell,2025-05-05 12:30:00,94322.24,0.0021752973146726257,0.05,,205.17891538590695
buy,2025-05-05 19:45:00,94347.17,0.002139778461886232,0.05,201.88204230591884,
sell,2025-05-06 04:00:00,94397.73,0.002173521372033306,0.05,,205.17548362642955
buy,2025-05-06 17:15:00,94693.39,0.002133693960813362,0.05,202.04671437194438,
sell,2025-05-07 18:00:00,96229.23,0.0021715300014723085,0.05,,208.9646599635791
buy,2025-05-08 00:00:00,97082.57,0.002084747155452581,0.05,202.3926116515261,
sell,2025-05-09 16:15:00,102750.62,0.002167190859171322,0.05,,222.68020443818602
buy,2025-05-09 20:45:00,103183.94,0.0019713047523757968,0.05,203.40699129085908,
sell,2025-05-10 00:00:00,102999.99,0.0021573965538315455,0.05,,222.21182347068367
buy,2025-05-10 03:45:00,103226.24,0.0019796055043741815,0.05,204.34723289985033,
sell,2025-05-10 15:45:00,103138.77,0.0021485070013586775,0.05,,221.59436945652234
buy,2025-05-10 23:30:00,104384.91,0.0019658932476704144,0.05,205.20958972768392,
sell,2025-05-11 08:15:00,103851.53,0.0021393763136742646,0.05,,222.1775034208323
buy,2025-05-11 12:00:00,104843.33,0.0019653895523190773,0.05,206.0579854123413,
sell,2025-05-11 17:45:00,104036.7,0.002130676975606505,0.05,,221.66860130808126
buy,2025-05-12 07:30:00,104727.97,0.001975007404489253,0.05,206.83851620712832,
sell,2025-05-12 14:00:00,104000.01,0.0021228934970506427,0.05,,220.7809449222018
buy,2025-05-13 02:00:00,102095.46,0.002032760689289044,0.05,207.53563764288202,
sell,2025-05-13 03:30:00,101842.29,0.002118386856662563,0.05,,215.74136858841715
buy,2025-05-13 08:15:00,102571.99,0.002027316855119597,0.05,207.94592419015876,
sell,2025-05-14 02:15:00,103601.08,0.0021138333565854143,0.05,,218.99541868227402
buy,2025-05-14 13:00:00,104042.25,0.0020039781811212708,0.05,208.49839891476455,
sell,2025-05-14 16:30:00,103385.46,0.002108340597812207,0.05,,217.97176254149002
buy,2025-05-15 00:15:00,103768.24,0.00201383455184458,0.05,208.97206709610083,
sell,2025-05-15 03:15:00,102926.6,0.0021036152955138257,0.05,,216.51797007523334
buy,2025-05-15 15:30:00,103000.0,0.0020325180800491015,0.05,209.34936224505748,
sell,2025-05-16 09:15:00,103688.9,0.0021000604347405894,0.05,,217.75295641177348
buy,2025-05-16 16:30:00,103978.1,0.0020174396527094965,0.05,209.7695419533933,
sell,2025-05-16 22:15:00,103462.97,0.002095929395639035,0.05,,216.8510801831196
buy,2025-05-17 07:30:00,103480.0,0.0020305722735299535,0.05,210.12361886487957,
sell,2025-05-17 10:00:00,103019.73,0.002092661539533581,0.05,,215.58542678413383
buy,2025-05-17 19:30:00,103189.95,0.00203892636115089,0.05,210.39670926084227,
sell,2025-05-18 22:00:00,104089.12,0.0020899747806144464,0.05,,217.54363573635078
buy,2025-05-19 00:00:00,106542.32,0.0019781252706400397,0.05,210.75405558461773,
sell,2025-05-19 04:30:00,103280.6,0.002084382305115726,0.05,,215.27625510173527
buy,2025-05-19 15:15:00,104457.87,0.002019763236225989,0.05,210.9801655604736,
sell,2025-05-20 08:00:00,104944.51,0.0020811513516712393,0.05,,218.40540883697588
buy,2025-05-20 18:15:00,105772.73,0.0019981655737192254,0.05,211.35142772429873,
sell,2025-05-21 10:30:00,106347.54,0.002077002062773639,0.05,,220.88405995090204
buy,2025-05-21 15:00:00,108826.0,0.0019464839223680818,0.05,211.82805933562886,
sell,2025-05-22 23:30:00,111368.97,0.002070476155753361,0.05,,230.5867968758114
buy,2025-05-23 02:30:00,111247.81,0.0019125409858642432,0.05,212.76599621263802,
sell,2025-05-23 04:30:00,110634.9,0.0020625793972589047,0.05,,228.1932653577992
buy,2025-05-24 06:45:00,107959.99,0.001977930524723984,0.05,213.5373596698961,
sell,2025-05-24 22:15:00,108514.81,0.002058346953632159,0.05,,223.36112858747254
buy,2025-05-25 20:15:00,107566.47,0.0019897329355121063,0.05,214.02854811577492,
sell,2025-05-26 16:45:00,109391.37,0.002054916252726156,0.05,,224.79010412098043
buy,2025-05-27 08:15:00,109660.41,0.001956646212758416,0.05,214.56662591603518,
sell,2025-05-27 21:45:00,108918.07,0.002050002750727769,0.05,,223.2823431039597
buy,2025-05-28 13:00:00,108839.26,0.0019754122894204847,0.05,215.0024117754314,
sell,2025-05-28 13:30:00,108515.84,0.002046273227662405,0.05,,222.0530581692971
buy,2025-05-29 01:15:00,107919.0,0.001995523903067344,0.05,215.35494409512467,
sell,2025-05-29 15:45:00,107019.89,0.002043735761432652,0.05,,218.72037637758865
buy,2025-05-30 06:00:00,106080.04,0.00203170375604353,0.05,215.5232157092479,
sell,2025-05-30 07:45:00,105028.02,0.0020431341611631955,0.05,,214.58633554133132
buy,2025-05-31 13:30:00,104085.04,0.002070195406571896,0.05,215.47637170085204,
sell,2025-06-01 02:00:00,103946.23,0.0020444872234336308,0.05,,212.51673915909356
buy,2025-06-01 15:45:00,104715.1,0.0020563260702015675,0.05,215.32839007376415,
sell,2025-06-02 04:45:00,104765.48,0.0020450791657720276,0.05,,214.25370044010603
buy,2025-06-02 20:45:00,104878.62,0.0020526076295824757,0.05,215.27465559208122,
sell,2025-06-03 07:15:00,105212.1,0.00204545558896255,0.05,,215.20667797148673
buy,2025-06-03 14:30:00,106336.01,0.00202444361708749,0.05,215.2712567110515,
sell,2025-06-03 23:30:00,105308.0,0.0020444049903687975,0.05,,215.29220072575734
buy,2025-06-04 11:00:00,105667.34,0.0020372643421494928,0.05,215.2723039117868,
sell,2025-06-04 12:30:00,104964.88,0.002044047957957832,0.05,,214.5532486212889
buy,2025-06-05 04:30:00,105182.65,0.002046310405254687,0.05,215.2363511472619,
sell,2025-06-05 07:30:00,104544.0,0.002044161080322675,0.05,,213.7047759812537
buy,2025-06-05 13:00:00,105813.83,0.0020333804417528548,0.05,215.1597723889615,
sell,2025-06-05 17:00:00,103410.35,0.002043622048394184,0.05,,211.33167129215954
buy,2025-06-06 05:00:00,102893.99,0.0020892218032765703,0.05,214.96836733412138,
sell,2025-06-06 23:00:00,104269.19,0.0020459020361383033,0.05,,213.32454812749162
buy,2025-06-07 04:30:00,104741.76,0.0020515807293460596,0.05,214.8861763737899,
sell,2025-06-08 02:45:00,105441.87,0.0020461859707986913,0.05,,215.7536751287794
buy,2025-06-08 14:00:00,105736.4,0.002032692160046487,0.05,214.92955131153937,
sell,2025-06-09 00:30:00,105767.45,0.002045511280261081,0.05,,216.3485120594499
buy,2025-06-09 10:00:00,107176.38,0.002006043676311281,0.05,215.00049934893488,
sell,2025-06-10 06:45:00,109502.68,0.002043537900063591,0.05,,223.7728767385354
buy,2025-06-10 13:45:00,109305.28,0.0019709854658294173,0.05,215.4391182184149,
sell,2025-06-10 14:45:00,108620.01,0.0020399102783518826,0.05,,221.57507483368425
buy,2025-06-10 21:15:00,109793.23,0.00196502021162123,0.05,215.7459160491784,
sell,2025-06-11 06:00:00,109558.77,0.00203616577501535,0.05,,223.07981782677848
buy,2025-06-11 14:45:00,109866.69,0.0019670439797363367,0.05,216.1126111380584,
sell,2025-06-11 18:45:00,108807.25,0.002032709685251399,0.05,,221.1735509005703
buy,2025-06-12 17:45:00,108287.4,0.001998068640729984,0.05,216.36565812618403,
sell,2025-06-12 21:30:00,106058.57,0.0020309776330253286,0.05,,215.40258346065113
buy,2025-06-13 09:45:00,104830.36,0.0020635005392799126,0.05,216.31750439290738,
sell,2025-06-14 05:00:00,105286.6,0.0020326037783380576,0.05,,214.00594096836775
buy,2025-06-14 22:30:00,105314.45,0.002052917963505297,0.05,216.2019262216804,
sell,2025-06-15 09:30:00,104972.74,0.00203361948759642,0.05,,213.47460973039222
buy,2025-06-15 16:00:00,105544.0,0.002047160998229326,0.05,216.065560397116,
sell,2025-06-15 21:30:00,104677.6,0.002034296563128065,0.05,,212.94528191649437
buy,2025-06-16 02:30:00,105833.99,0.002040077544776351,0.05,215.9095464730849,
sell,2025-06-17 01:15:00,107030.54,0.0020345856122104796,0.05,,217.7627967511182
buy,2025-06-18 01:15:00,104811.0,0.0020608734673553974,0.05,216.00220898698655,
sell,2025-06-18 10:45:00,104266.19,0.0020359000049677252,0.05,,212.2755367389658
buy,2025-06-18 23:45:00,104886.78,0.0020576079785706598,0.05,215.81587537458552,
sell,2025-06-19 09:30:00,104926.92,0.0020369854036478715,0.05,,213.73460448972793
buy,2025-06-19 11:30:00,104773.21,0.002058845117280864,0.05,215.7118118303426,
sell,2025-06-19 13:30:00,104540.79,0.0020380783893295213,0.05,,213.0623249024357
buy,2025-06-20 00:15:00,104576.9,0.002061443181849407,0.05,215.57933748394726,
sell,2025-06-20 16:15:00,104093.47,0.0020392466289555155,0.05,,212.27225779378207
buy,2025-06-21 04:15:00,103407.27,0.0020831609179841905,0.05,215.41398349943904,
sell,2025-06-21 17:00:00,103539.99,0.0020414423434069492,0.05,,211.3709198219321
buy,2025-06-22 05:00:00,102731.98,0.0020948864250018707,0.05,215.21183031556367,
sell,2025-06-22 12:00:00,102709.1,0.002044114547486696,0.05,,209.9491654692658
buy,2025-06-23 00:30:00,101198.28,0.002124035083138259,0.05,214.9486970732488,
sell,2025-06-23 13:15:00,101136.94,0.0020481105742692737,0.05,,207.1396362632371
buy,2025-06-23 18:00:00,102861.77,0.0020858890920577022,0.05,214.5582440327482,
sell,2025-06-26 00:45:00,107320.0,0.002049999500158695,0.05,,220.00594635703115
buy,2025-06-26 02:45:00,107920.47,0.0019906383761019793,0.05,214.83062914896237,
sell,2025-06-26 11:15:00,107191.71,0.002047031443955859,0.05,,219.4248009013977
buy,2025-06-26 20:30:00,107953.59,0.001992155496974062,0.05,215.0603377365841,
sell,2025-06-27 00:15:00,107171.38,0.0020442876466067695,0.05,,219.08912820379982
buy,2025-06-27 05:45:00,107267.74,0.0020067708824661064,0.05,215.2617772599449,
sell,2025-06-27 09:45:00,107083.8,0.0020424118083997365,0.05,,218.70921760831573
buy,2025-06-27 19:15:00,106786.52,0.0020174283165830618,0.05,215.43414927736345,
sell,2025-06-27 21:45:00,107052.01,0.0020411626338089025,0.05,,218.51056268613695
buy,2025-06-27 22:30:00,107119.61,0.002012591064771447,0.05,215.58796994780215,
sell,2025-06-28 14:00:00,107176.7,0.00203973405535703,0.05,,218.61196493078376
buy,2025-06-28 19:15:00,107300.01,0.002010616491992417,0.05,215.73916969695125,
sell,2025-06-28 22:30:00,107369.67,0.002038278177188799,0.05,,218.84925525296288
buy,2025-06-29 00:45:00,107475.92,0.0020087725136453995,0.05,215.89467397475184,
sell,2025-06-29 05:15:00,107220.0,0.0020368028940116294,0.05,,218.3860062959269
buy,2025-06-29 08:15:00,107449.33,0.002010428921155772,0.05,216.01924059081057,
sell,2025-06-29 18:00:00,107445.4,0.0020354841953688363,0.05,,218.70341356508274
buy,2025-06-30 00:15:00,108649.33,0.001989459569051408,0.05,216.15344923952418,
sell,2025-06-30 08:00:00,107615.2,0.002033182964052965,0.05,,218.80139131315266
buy,2025-07-02 04:30:00,106263.2,0.0020353786291322454,0.05,216.2858463432056,
sell,2025-07-03 02:15:00,108603.52,0.002033292747306929,0.05,,220.822749548003
buy,2025-07-03 08:00:00,109393.88,0.001979202963670778,0.05,216.51269150344547,
sell,2025-07-03 17:15:00,109455.99,0.0020305882581251214,0.05,,222.2600480754607
buy,2025-07-03 17:30:00,109546.29,0.0019790725850418692,0.05,216.80005933204626,
sell,2025-07-03 18:30:00,109599.19,0.0020280124744709587,0.05,,222.26852451191274
buy,2025-07-03 21:15:00,109768.85,0.0019775508497268538,0.05,217.07348259103958,
sell,2025-07-04 01:45:00,109500.01,0.0020254893932337534,0.05,,221.79110881398992
buy,2025-07-05 00:30:00,108200.01,0.002008404286674161,0.05,217.3093639021871,
sell,2025-07-05 10:00:00,108078.06,0.0020246351379057735,0.05,,218.81863791268844
buy,2025-07-05 14:00:00,108158.64,0.0020098702017953642,0.05,217.38482760271214,
sell,2025-07-05 16:30:00,107944.07,0.002023896891100253,0.05,,218.46766768570808
buy,2025-07-05 16:45:00,108101.99,0.002011424300393193,0.05,217.43896960686195,
sell,2025-07-05 18:00:00,108013.7,0.0020232732615649003,0.05,,218.54123109269267
buy,2025-07-05 23:30:00,108239.96,0.002009369577383006,0.05,217.4940826811535,
sell,2025-07-06 05:30:00,108009.33,0.0020225780773558055,0.05,,218.45730300788873
buy,2025-07-06 13:30:00,108697.84,0.0020013483588771433,0.05,217.54224369749028,
sell,2025-07-07 08:15:00,108894.01,0.0020215165914318723,0.05,,220.13104792254822
buy,2025-07-08 02:15:00,107920.8,0.002016957656992379,0.05,217.67168390874318,
sell,2025-07-08 02:30:00,107732.01,0.0020212886447098974,0.05,,217.75748848477312
buy,2025-07-08 07:30:00,108417.16,0.002007763108142149,0.05,217.67597413754467,
sell,2025-07-09 03:45:00,108376.41,0.00202061236788151,0.05,,218.98671443259738
buy,2025-07-09 10:15:00,108803.68,0.0020012329652112624,0.05,217.7415111522973,
sell,2025-07-10 07:30:00,111277.32,0.002019643397747998,0.05,,224.74050465709126
buy,2025-07-10 08:30:00,111386.89,0.001957963462554139,0.05,218.09146082753702,
sell,2025-07-10 12:00:00,110812.87,0.0020165594009883053,0.05,,223.46073474899492
buy,2025-07-10 16:30:00,112637.66,0.0019386049437071925,0.05,218.3599245236099,
sell,2025-07-11 16:00:00,116831.38,0.0020126616781242497,0.05,,235.1420413283719
buy,2025-07-11 22:45:00,117615.89,0.0018636855136142576,0.05,219.199030363848,
sell,2025-07-12 00:45:00,117407.99,0.00200521286989875,0.05,,235.42801257694376
buy,2025-07-12 03:15:00,117837.37,0.001867068820990343,0.05,220.0104794745028,
sell,2025-07-12 14:15:00,117656.71,0.0019983056674533297,0.05,,235.11407040691287
buy,2025-07-13 02:00:00,117484.0,0.0018791125516761712,0.05,220.7656590211233,
sell,2025-07-14 14:45:00,121158.89,0.0019923460116644718,0.05,,241.39043126919447
buy,2025-07-15 14:30:00,116979.26,0.0018960360805285216,0.05,221.79689763352687,
sell,2025-07-15 15:30:00,116257.93,0.0019875305151076743,0.05,,231.06618349825195
buy,2025-07-15 16:00:00,116909.26,0.0019011356493639866,0.05,222.26036192676312,
sell,2025-07-15 18:45:00,116719.55,0.00198321077182049,0.05,,231.47946884204026
buy,2025-07-15 23:30:00,117784.65,0.0018909197189321955,0.05,222.72131727252702,
sell,2025-07-17 01:30:00,118277.02,0.0019785962191760753,0.05,,234.02246458741305
buy,2025-07-17 17:15:00,118706.4,0.0018809969356182257,0.05,223.28637463827133,
sell,2025-07-18 08:45:00,118642.01,0.001973716254998183,0.05,,234.16566366265698
buy,2025-07-19 01:30:00,118029.8,0.0018963883620025672,0.05,223.83033908949062,
sell,2025-07-19 15:00:00,117900.0,0.0019698498603484024,0.05,,232.24529853507664
buy,2025-07-20 03:45:00,117958.01,0.0019011094461645285,0.05,224.2510870617699,
